,accommodates,bathrooms_text,beds,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,reviews_per_month,Dist_Acropolis,Dist_Syntagma,neighbourhood_cleansed_ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,neighbourhood_cleansed_ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,neighbourhood_cleansed_ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,neighbourhood_cleansed_ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,neighbourhood_cleansed_ΑΚΡΟΠΟΛΗ,neighbourhood_cleansed_ΑΜΠΕΛΟΚΗΠΟΙ,neighbourhood_cleansed_ΑΝΩ ΚΥΨΕΛΗ,neighbourhood_cleansed_ΑΝΩ ΠΑΤΗΣΙΑ,neighbourhood_cleansed_ΒΟΤΑΝΙΚΟΣ,neighbourhood_cleansed_ΓΚΑΖΙ,neighbourhood_cleansed_ΓΚΥΖΗ,neighbourhood_cleansed_ΓΟΥΒΑ,neighbourhood_cleansed_ΓΟΥΔΙ,neighbourhood_cleansed_ΕΛΛΗΝΟΡΩΣΩΝ,neighbourhood_cleansed_ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,neighbourhood_cleansed_ΖΑΠΠΕΙΟ,neighbourhood_cleansed_ΘΗΣΕΙΟ,neighbourhood_cleansed_ΙΛΙΣΙΑ,neighbourhood_cleansed_ΚΕΡΑΜΕΙΚΟΣ,neighbourhood_cleansed_ΚΟΛΟΚΥΝΘΟΥ,neighbourhood_cleansed_ΚΟΛΩΝΑΚΙ,neighbourhood_cleansed_ΚΟΛΩΝΟΣ,neighbourhood_cleansed_ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,neighbourhood_cleansed_ΚΥΨΕΛΗ,neighbourhood_cleansed_ΛΥΚΑΒΗΤΤΟΣ,neighbourhood_cleansed_ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,neighbourhood_cleansed_ΝΕΑ ΚΥΨΕΛΗ,neighbourhood_cleansed_ΝΕΟΣ ΚΟΣΜΟΣ,neighbourhood_cleansed_ΝΙΡΒΑΝΑ,neighbourhood_cleansed_ΠΑΓΚΡΑΤΙ,neighbourhood_cleansed_ΠΑΤΗΣΙΑ,neighbourhood_cleansed_ΠΕΔΙΟ ΑΡΕΩΣ,neighbourhood_cleansed_ΠΕΝΤΑΓΩΝΟ,neighbourhood_cleansed_ΠΕΤΡΑΛΩΝΑ,neighbourhood_cleansed_ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,neighbourhood_cleansed_ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,neighbourhood_cleansed_ΠΟΛΥΓΩΝΟ,neighbourhood_cleansed_ΠΡΟΜΠΟΝΑ,neighbourhood_cleansed_ΡΗΓΙΛΛΗΣ,neighbourhood_cleansed_ΡΙΖΟΥΠΟΛΗ,neighbourhood_cleansed_ΣΕΠΟΛΙΑ,neighbourhood_cleansed_ΣΤΑΔΙΟ,neighbourhood_cleansed_ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_is_superhost_1.0,host_has_profile_pic_1.0,host_identity_verified_1.0,has_availability_1,instant_bookable_1,has_license_1
1642,2,1.0,1.0,1,63,1,1125,1.0,1125.0,22,52,82,172,1,0.22,3.9176011695083632,3.3125199635699105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
1643,3,1.0,3.0,1,1125,1,1125,1.0,1125.0,0,0,0,0,0,1.2,1.6033932882164037,1.408358752539696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1644,4,1.5,2.0,1,1125,2,1125,2.0,1125.0,2,29,59,331,71,2.09,0.7584952754647111,0.4961361294112171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1645,4,1.0,2.0,2,31,2,31,2.0,31.0,23,53,83,358,30,0.69,1.2096962365570996,0.7059931519313107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1646,1,1.0,1.0,1,14,1,14,1.0,14.0,0,0,0,0,2,0.03,1.8403089410488351,1.2656822158446677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1647,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,20,50,80,355,12,0.75,2.9038224983246304,2.0484820024197377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
1648,4,1.0,1.0,1,1125,2,1125,1.4,1125.0,0,0,0,0,9,0.37,2.020930610925373,1.9388406296624157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1649,2,1.0,1.0,4,36,4,36,4.0,36.0,0,2,2,2,0,1.2,1.5368835524424962,0.9399428620130974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1650,4,1.5,2.0,2,1125,2,1125,1.6,1125.0,0,0,0,55,48,1.18,2.46385536046239,1.6436896877737592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1651,2,1.5,2.0,1,1125,1,1125,1.0,1125.0,5,26,40,296,164,3.96,1.1997773150244508,1.7226319014157108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1652,16,2.0,10.0,1,1125,2,1125,1.1,1125.0,15,45,75,342,133,4.66,0.6524548649905492,0.927947821350059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1653,10,2.0,6.0,3,1125,3,1125,3.0,1125.0,0,7,31,290,16,0.31,0.7697189711035425,0.7517159757789327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1654,2,1.0,1.0,2,28,3,28,3.0,28.0,13,43,73,337,50,1.29,0.7254263969737677,0.29544466840327116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1655,2,1.0,1.0,1,365,1,1125,1.0,1125.0,2,15,33,216,49,0.78,0.5290882518228404,0.8788195970901056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1656,4,1.0,3.0,3,60,3,1125,3.0,1125.0,2,6,15,53,159,4.21,1.3926005054552097,1.3077470160901858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1657,4,1.0,3.0,1,1125,3,1125,2.9,1125.0,24,54,84,359,65,2.25,1.4426563849661795,1.7384225437203378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1658,3,1.0,2.0,1000,1125,1000,1125,1000.0,1125.0,30,60,90,365,8,0.2,1.2344239352047803,2.055142926196979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1659,4,1.0,1.0,2,1124,2,1124,2.0,1124.0,0,23,53,234,87,2.33,0.6600852349543105,0.31504427576589417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1660,1,1.0,1.0,1,1125,1,1125,1.0,1125.0,20,47,77,352,23,1.64,1.4529338804060692,2.011115754435692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1661,5,2.0,3.0,1,1125,2,1125,1.0,1125.0,16,46,76,351,0,1.2,0.707865434444707,0.8071093558842143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
1662,4,1.0,1.0,2,1125,2,1125,2.0,1125.0,17,47,77,352,91,1.71,1.237657739641481,1.3599884052052076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1663,6,2.0,3.0,3,30,3,30,3.0,30.0,26,56,83,344,199,2.19,0.3532266956529301,0.7992600255222154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1664,6,2.0,3.0,1,1125,2,1125,1.0,1125.0,15,45,73,319,11,0.31,0.634595884524757,1.0432946010310906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1665,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,21,48,77,352,0,1.2,0.48003064141443197,0.6009193499222227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1666,3,1.0,2.0,2,40,2,1125,2.0,1125.0,16,46,75,350,11,0.76,2.193264347069689,1.6235358119309513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1667,4,1.0,2.0,2,1125,2,1125,2.0,1125.0,0,0,1,179,15,1.04,1.879608588041273,1.3925720309315262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1668,4,1.0,2.0,2,1125,2,1125,2.0,1125.0,0,0,22,297,73,1.44,0.6899019595329304,0.5890019187411513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1669,2,1.0,1.0,1,15,1,15,1.0,15.0,25,55,85,360,55,1.67,0.7651788027116055,1.1462442472748995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
1670,3,1.0,2.0,2,90,2,1125,2.0,1125.0,0,0,0,12,177,3.94,0.6893768742154049,1.4094817311856656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1671,4,1.5,2.0,2,1125,2,1125,2.0,1125.0,8,15,45,320,21,0.55,2.346254845099286,1.6934164217063512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1672,4,1.0,2.0,2,1125,2,1125,2.0,1125.0,27,57,87,362,3,0.94,1.9026785664365433,1.6197965782529984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1673,8,2.0,8.0,7,1125,7,1125,7.0,1125.0,0,0,0,0,2,0.04,1.0674171411503532,1.241807073601139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
1674,3,1.0,3.0,3,15,3,15,3.0,15.0,1,21,51,52,91,1.44,2.069185472232204,1.2681374213070733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1675,4,1.0,3.0,3,31,3,1125,3.0,1125.0,0,25,55,323,15,0.56,1.5959855975266557,2.202984479791895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1676,2,1.0,1.0,1,1124,2,1125,1.0,1125.0,15,45,75,350,112,2.13,1.6356972440924402,1.0277284326793665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1677,3,1.0,2.0,1,1125,1,1125,1.0,1125.0,0,5,35,216,76,1.51,1.95687788162015,1.2302897735159761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1678,4,1.0,1.0,2,1125,2,1125,2.0,1125.0,29,59,89,269,0,1.2,2.5367811906729165,1.6856817055183977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1679,3,1.0,2.0,2,60,2,1125,2.0,1125.0,0,0,0,55,1,0.04,1.9996597938554073,1.9914440876397932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1680,1,1.5,1.0,3,90,3,90,3.0,90.0,0,0,22,23,8,0.2,1.6606385960916994,1.090729401417586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
1681,2,1.0,1.0,3,1125,3,1125,3.0,1125.0,24,54,84,351,7,2.47,1.255198979759738,1.1413785541126118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
1682,2,1.0,1.0,3,60,7,1125,3.0,1125.0,14,40,70,342,9,2.37,2.785172370669182,1.9721213809697062,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1683,5,1.0,3.0,3,1125,3,1125,3.0,1125.0,0,0,0,98,2,0.07,0.467733539416264,1.0184729601074296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1684,2,1.5,0.0,2,28,2,28,2.0,28.0,0,0,0,266,19,0.45,2.1670241055712385,1.341609570232111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1685,4,1.0,2.0,2,1125,2,1125,2.0,1125.0,20,43,73,324,0,1.2,1.5405290748472935,1.22721127077039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
1686,2,1.0,1.0,1,1125,1,99,1.0,656.1,7,24,50,317,16,2.12,0.5703638835201554,0.44304939723084186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1687,6,1.0,3.0,2,1125,2,1125,2.0,1125.0,13,43,73,346,27,1.16,0.6318146425865302,0.27687760236243436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1688,3,1.0,2.0,1,1125,1,1125,1.0,1125.0,27,57,87,362,0,1.2,2.782192735073778,1.942438582121849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1689,4,1.5,3.0,2,1125,2,1125,2.0,1125.0,24,54,84,359,20,0.6,2.968291991397054,2.320013556713683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1690,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,16,46,76,351,3,0.21,0.5204235066688683,0.46348648530734504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
1691,3,1.0,2.0,2,330,2,1125,2.0,1125.0,17,47,66,259,86,1.32,1.656697225067527,1.761888408685923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1692,4,1.0,2.0,3,62,3,1125,3.0,1125.0,0,0,0,0,100,2.53,1.4823652945400358,0.7030646796938583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1693,4,2.5,2.0,2,1125,2,1125,2.0,1125.0,14,44,74,165,58,1.29,1.7514352948379066,0.8854786676635052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1694,3,1.0,1.0,1,1124,1,1124,1.0,1124.0,30,60,90,180,17,0.4,0.7963910020313973,1.5068617317777306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1695,3,1.0,1.0,1,1125,1,1125,1.0,1125.0,16,46,76,351,82,2.76,0.7201568424020661,0.2736732183244706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1696,6,1.5,4.0,1,1125,1,1125,1.0,1125.0,0,0,0,116,20,0.66,3.1822933206957185,2.3293165121923285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1697,6,1.5,4.0,2,1125,2,1125,2.0,1125.0,0,0,0,177,29,1.04,2.5992775838987265,2.2096700245020986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1698,4,1.0,1.0,3,1125,3,1125,3.0,1125.0,19,49,79,169,0,1.2,1.00926826442512,1.497665897506579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1699,2,1.0,1.0,2,1125,2,1125,2.0,1125.0,3,20,43,318,211,3.24,1.3820911319615836,2.2300379088175983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1700,4,1.0,3.0,2,20,2,1125,2.0,1125.0,22,52,82,262,79,1.88,1.857492305864953,2.2157136796725694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1701,2,1.0,1.0,2,100,2,1125,2.0,1125.0,15,45,75,350,38,1.83,3.101371236610549,2.7221467654894873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1702,2,1.0,1.0,2,999,2,999,2.0,999.0,28,58,88,268,79,1.4,1.8788450109776116,1.4646049884295012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
1703,2,1.0,1.0,1,365,2,365,2.0,365.0,28,58,88,363,0,1.2,0.5396037838714551,0.6805411273050087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1704,7,1.0,3.0,2,1125,2,1125,2.0,1125.0,27,57,87,267,24,0.85,3.5175983442468617,3.550849866616437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1705,6,2.0,3.0,5,1125,5,1125,5.0,1125.0,30,60,90,365,1,0.01,1.22103075528187,0.9008548350354303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1706,2,1.0,2.0,3,7,3,1125,3.0,1125.0,30,60,90,180,0,1.2,3.0225351134936087,2.28705774399374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1707,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,0,0,0,208,72,1.32,2.6501587587186948,1.8231756633208251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1708,8,1.0,3.0,1,1125,1,1125,1.0,1125.0,30,60,80,80,0,1.2,2.904232376443918,2.5367230701875783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1709,2,1.0,1.0,2,28,2,1125,2.0,1125.0,0,0,0,178,1,0.45,0.8459097250735229,1.5700837001434367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1710,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,19,49,79,354,4,0.1,3.0253841055371584,2.638837348210264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1711,3,1.0,1.0,1,1125,2,1125,1.0,1125.0,0,10,40,315,1,0.05,0.7003551677246034,1.2748744683395419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1712,4,1.0,1.0,31,31,31,31,31.0,31.0,23,53,83,83,9,0.33,1.088443778042371,1.5796593241349732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1713,4,1.0,3.0,3,27,3,1125,3.0,1125.0,14,37,67,342,42,1.67,2.7571668085091803,2.330501720000768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1714,4,1.0,3.0,2,1125,2,1125,2.0,1125.0,0,0,22,297,5,1.13,2.5847545499236597,1.7806113877464398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
