id,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood,room_type,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,reviews_per_month,has_license,Dist_Acropolis,Dist_Syntagma
7579,0,1,1,AKROPOLI,Entire home/apt,1,1,1,13,60,180,60,180,60,180,1,0,0,23,298,0,0,1.2,0,1.276615603,2.079437801
7580,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Shared room,11,3,6,12,1,1125,1,1125,1,1125,1,30,60,90,365,3,1,0.2,0,2.115333171,1.639520175
7581,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Shared room,11,3,10,11,1,1125,1,1125,1,1125,1,30,60,90,365,4,1,0.29,0,2.007976889,1.547609771
7582,0,1,1,KYPSELI,Entire home/apt,4,1,2,38,2,20,2,20,2,20,1,0,0,21,111,0,0,1.2,0,3.065395207,2.47529526
7583,0,1,1,THISEIO,Entire home/apt,2,1,1,51,2,1125,2,1125,2,1125,1,18,37,44,44,35,1,2.46,1,0.999402492,1.708798882
7584,0,1,1,THISEIO,Entire home/apt,2,1,0,25,1,365,7,1125,5.8,1125,1,2,3,15,257,13,1,3.1,1,1.014565811,1.813072931
7585,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Private room,1,1,1,18,3,1125,3,1125,3,1125,1,0,0,0,266,16,0,1.13,0,2.089754172,1.519932263
7586,1,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,6,2,4,68,2,28,2,28,2,1010.8,1,0,0,0,0,0,1,1.2,0,1.780697538,1.62378329
7587,1,1,1,NEOS KOSMOS,Entire home/apt,3,1,1,44,1,1125,1,1125,1,1125,1,0,0,0,135,17,1,3.78,1,1.078388178,1.212447462
7588,0,1,1,AMPELOKIPOI,Entire home/apt,4,1,3,70,5,1125,5,1125,5,1125,1,0,1,31,121,0,1,1.2,0,3.025111279,2.163007007
7589,0,1,1,NEOS KOSMOS,Entire home/apt,5,1.5,2,60,1,1125,1,1125,1,1125,1,0,0,0,54,3,1,0.21,1,1.552787144,2.009438723
7590,1,1,1,GKAZI,Entire home/apt,3,1,2,33,2,1125,2,1125,2,1125,1,0,1,31,306,19,0,1.24,0,1.587374023,2.263435841
7591,0,1,0,ANO PATISIA,Entire home/apt,4,1,3,50,1,1,1,1125,1,1125,1,30,60,90,365,0,1,1.2,0,5.469879298,4.955620945
7592,1,1,1,THISEIO,Entire home/apt,2,1,1,33,3,1120,3,1125,3,1125,1,24,49,62,336,31,1,2.35,1,0.844725317,1.602603291
7593,0,1,1,NEOS KOSMOS,Entire home/apt,2,1,1,32,2,300,2,300,2,300,1,0,0,0,0,3,0,0.23,1,1.040687848,1.434697906
7594,0,1,1,NEOS KOSMOS,Entire home/apt,3,1,1,27,1,1125,1,1125,1,1125,1,17,42,49,49,1,0,1,1,1.050370091,1.448581725
7595,1,1,1,PAGKRATI,Entire home/apt,2,1.5,1,25,1,30,1,1125,1,1125,1,0,19,49,324,58,1,3.89,1,2.057320673,1.597424932
7596,0,1,1,NEOS KOSMOS,Entire home/apt,3,1,2,23,1,1125,1,1125,1,1125,1,0,0,0,234,1,1,0.48,1,1.540987817,1.847376581
7597,0,1,1,NEOS KOSMOS,Entire home/apt,3,1,1,40,1,1125,1,1125,1,1125,1,0,0,23,298,0,0,1.2,1,1.576271046,1.876740728
7598,0,1,0,PETRALONA,Private room,2,1,1,30,4,30,4,1125,4,1125,1,30,60,90,90,0,1,1.2,1,0.94154615,1.760008146
7599,0,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,8,1.5,3,101,2,1125,2,1125,2,1125,1,21,47,77,341,51,1,3.81,1,0.773658208,1.470744933
7600,1,1,0,KOYKAKI-MAKRYGIANNI,Entire home/apt,2,1,1,100,1,30,1,1125,1,1125,1,18,44,74,349,10,0,0.84,1,0.513507453,1.164778322
7601,0,1,1,NEOS KOSMOS,Private room,3,1,2,25,2,300,2,1125,2,1125,1,0,24,54,144,5,0,0.35,1,1.22300405,1.606531023
7602,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,10,2,4,50,1,1125,1,1125,1,1125,1,0,0,23,203,6,1,2.43,0,0.928714743,1.009627051
7603,1,1,0,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,2,74,1,31,1,1125,1,1125,1,17,47,77,351,17,1,1.31,1,0.403126916,0.648998741
7604,0,1,1,AKROPOLI,Private room,2,1,2,35,3,1125,3,1125,3,1125,1,0,0,0,208,0,0,1.2,0,0.760884851,1.558106987
7605,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,1,49,4,1125,4,1125,4,1125,1,9,39,69,159,7,1,1.93,1,0.662687268,0.207257949
7606,1,1,1,KERAMEIKOS,Entire home/apt,2,1,1,129,1,28,1,1125,1,1125,1,0,0,0,0,150,1,10.32,1,1.524542957,2.090461413
7607,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,2,45,1,100,1,1125,1,1125,1,0,0,22,202,0,1,1.2,0,0.786846803,0.941009351
7608,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,2,60,1,100,1,1125,1,1125,1,22,52,82,262,1,1,0.27,0,0.902535779,1.016238986
7609,0,1,1,GKYZI,Entire home/apt,6,2,4,89,1,1000,1,1125,1,1125,1,30,60,90,365,0,1,1.2,0,3.128289596,2.39055572
7610,1,1,1,PAGKRATI,Entire home/apt,4,1,2,49,1,1123,2,1125,1.4,1125,1,0,0,0,0,3,1,0.23,1,2.132627643,1.412583026
7611,0,1,1,KOLOKYNTHOY,Entire home/apt,4,1.5,0,45,1,1125,1,1125,1,1125,1,22,52,82,357,2,1,0.75,1,3.181166778,3.27162834
7612,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,3,1,2,100,2,1125,2,1125,2,1125,1,22,52,78,353,3,1,0.23,1,0.464881813,0.590434131
7613,0,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,2,60,1,1125,1,1125,1,1125,1,30,60,90,180,0,0,1.2,0,1.076645515,1.742987535
7614,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,32,2,1125,2,1125,2,1125,1,7,32,54,293,19,1,3,1,0.751465072,0.175633072
7615,0,1,1,PATISIA,Entire home/apt,4,1,2,30,3,100,3,1125,3,1125,1,0,0,0,0,0,1,1.2,0,4.275605654,3.766967696
7616,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,6,1,2,110,2,1125,2,1125,2,1125,1,30,60,90,365,1,1,0.3,1,0.464881813,0.590434131
7617,0,1,1,KYPSELI,Entire home/apt,4,1,2,30,2,90,2,1125,2,1125,1,0,0,0,0,1,1,0.08,0,3.098921928,2.554413436
7618,1,1,0,STADIO,Entire home/apt,2,1,1,50,3,1125,3,1125,3,1125,1,30,60,90,90,0,1,1.2,0,1.636383876,1.161870068
7619,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,30,2,1125,2,1125,2,1125,1,6,17,37,265,22,1,1.84,1,0.751465072,0.175633072
7620,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,5,1,2,82,2,1125,2,1125,2,1125,1,8,20,41,260,41,1,4.47,1,0.751465072,0.175633072
7621,0,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,3,41,1,1000,1,1125,1,1125,1,21,51,81,331,92,1,6.13,1,0.62872709,0.901171647
7622,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,6,2,3,220,2,1125,3,1125,2.1,1125,1,7,29,44,255,76,1,5.4,1,0.708709907,1.112042585
7623,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,3,117,1,1125,1,1125,1,1125,1,20,50,80,355,21,1,1.42,1,1.089042035,1.830729449
7624,1,1,0,ANO KYPSELI,Entire home/apt,2,1,1,28,3,1125,3,1125,3,1125,1,4,17,43,318,21,1,5.34,1,3.750064158,3.276886518
7625,1,1,1,STADIO,Entire home/apt,3,1,2,30,3,31,3,31,3,31,1,3,12,26,26,22,0,1.5,1,1.777366173,1.36543216
7626,1,1,1,GKAZI,Entire home/apt,8,3.5,4,393,1,1125,2,1125,1.4,1125,1,0,24,54,323,12,0,0.91,1,1.456789433,2.102299469
7627,0,1,1,ILISIA,Entire home/apt,3,2.5,1,55,4,1125,4,1125,4,1125,1,24,54,84,359,0,1,1.2,1,2.752125247,1.906614084
7628,0,1,1,PAGKRATI,Entire home/apt,3,1,2,35,3,30,3,1125,3,1125,1,0,0,18,226,3,1,0.21,0,2.259039138,1.724679261
7629,1,1,1,STADIO,Entire home/apt,2,1,1,50,5,190,5,190,5,190,1,1,1,1,233,5,0,0.42,1,1.381334811,0.838899583
7630,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,8,2,4,96,1,1125,1,1125,1,1125,1,4,20,38,303,54,0,10.8,1,0.776714174,0.254510379
7631,1,1,1,THISEIO,Private room,2,1,1,127,1,1125,1,1125,1,1125,1,23,48,76,320,0,1,1.2,1,0.715330057,1.213775622
7632,0,1,1,NEOS KOSMOS,Entire home/apt,4,1,3,25,1,1,1,1,1,1,1,15,45,75,75,69,1,4.59,0,0.941577853,1.151442564
7633,1,1,1,PAGKRATI,Entire home/apt,4,2,2,116,2,350,2,350,2,350,1,13,43,68,160,32,1,2.7,1,1.704917745,1.171218684
7634,0,1,0,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,3,105,2,1125,2,1125,2,1125,1,30,60,90,365,2,1,0.14,1,0.90590256,1.495254169
7635,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,16,3.5,9,160,1,1125,1,1125,1,1125,1,3,29,49,324,0,0,1.2,0,0.694489931,0.671482149
7636,1,1,0,THISEIO,Entire home/apt,4,1,2,40,3,90,3,1125,3,1125,1,0,0,0,55,12,1,0.83,0,0.68080222,1.460392549
7637,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,2,59,2,1125,2,1125,2,1125,1,18,48,78,353,43,1,3.52,1,0.621625959,0.911777485
7638,0,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,2,1,1,22,3,1125,3,1125,3,1125,1,0,12,42,172,6,0,0.59,1,1.810071727,1.63496181
7639,0,1,1,NEOS KOSMOS,Private room,2,1,2,16,2,300,2,300,2,300,1,0,0,0,0,2,0,0.15,1,1.534119728,1.88898492
7640,0,1,1,NEOS KOSMOS,Private room,3,1,2,36,2,300,2,300,2,300,1,0,0,0,0,4,0,0.33,1,1.206258697,1.605457878
7641,1,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,4,1,3,41,1,10,1,1125,1,1125,1,19,49,79,116,59,0,4.4,1,1.924548756,1.278620589
7642,0,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,4,1.5,2,45,1,120,1,120,1,120,1,0,0,0,1,0,0,1.2,1,1.459616746,0.901467149
7643,0,1,1,AKROPOLI,Private room,10,1,1,131,3,30,3,30,2.8,30,1,25,55,85,175,0,1,1.2,0,0.337808316,0.962792571
7644,0,1,1,EMPORIKO TRIGONO-PLAKA,Private room,3,1,2,144,3,30,3,30,2.8,30,1,26,53,83,173,0,1,1.2,0,0.450850408,0.850820099
7645,0,1,1,EMPORIKO TRIGONO-PLAKA,Private room,2,1,1,131,3,30,3,30,2.8,30,1,29,59,89,180,0,1,1.2,0,0.523775478,0.979841256
7646,0,1,1,EMPORIKO TRIGONO-PLAKA,Private room,2,1,1,144,3,30,3,30,2.8,30,1,26,56,86,176,0,1,1.2,0,0.37017045,0.844163497
7647,1,1,0,STADIO,Entire home/apt,4,1,3,42,6,31,6,31,6,31,1,18,48,78,169,9,0,0.64,1,1.550740352,1.051765859
7648,0,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,4,1,3,27,2,31,2,31,2,31,1,23,53,83,173,2,0,0.14,1,1.65406532,1.890558485
7649,0,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,2,1,1,46,1,1125,1,1125,1,1125,1,28,58,88,363,17,1,15,1,0.997135066,1.600425021
7650,0,1,0,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,0,105,2,1125,2,1125,2,1125,1,30,60,90,365,0,1,1.2,0,0.90590256,1.495254169
7651,0,1,0,PAGKRATI,Entire home/apt,2,1,3,29,1,1125,1,1125,1,1125,1,0,0,0,37,38,1,2.6,1,2.109257871,1.686483535
7652,1,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,5,1.5,3,55,1,1125,1,1125,1,1125,1,0,0,0,0,5,1,1.55,1,1.465246309,0.813244557
7653,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,38,1,1125,3,1125,2.1,1125,1,0,0,0,0,18,1,1.36,1,0.501434834,0.613164548
7654,0,1,0,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,2,1,2,45,2,1125,2,1125,2,1125,1,25,40,55,330,5,1,1.67,1,1.890815563,1.627876099
7655,0,1,0,AMPELOKIPOI,Entire home/apt,4,1,2,47,2,1125,2,1125,2,1125,1,16,46,76,84,10,0,0.71,0,3.918067715,3.054672653
7656,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,7,2,2,82,1,1125,2,1125,1.5,1125,1,0,0,0,0,0,0,1.2,1,0.943603935,1.597797513
7657,1,1,1,KERAMEIKOS,Entire home/apt,2,1,1,55,1,60,1,60,1,60,1,28,58,88,179,3,1,1,1,0.930422448,1.287095063
7658,1,1,1,KERAMEIKOS,Entire home/apt,5,1,3,95,1,60,1,60,1,60,1,17,47,77,168,7,1,2.84,1,0.930422448,1.287095063
7659,1,1,1,KERAMEIKOS,Entire home/apt,3,1,2,65,1,60,1,60,1,60,1,27,57,87,178,10,1,3.45,1,0.930422448,1.287095063
7660,1,1,1,KERAMEIKOS,Entire home/apt,5,2,3,95,1,60,1,60,1,60,1,30,60,90,180,4,1,1.13,0,0.930422448,1.287095063
7661,0,1,1,GOYDI,Entire home/apt,4,1.5,1,50,3,37,3,37,3,37,1,0,0,29,210,6,0,0.46,1,3.095359882,2.235605795
7662,1,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,2,1,1,29,1,1125,1,1125,1,1125,1,3,24,54,329,54,1,3.79,1,1.039867246,1.366303372
7663,1,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,2,1.5,1,28,1,1125,1,1125,1,1125,1,15,45,75,350,38,1,2.73,1,1.174770502,1.364431858
7664,1,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,2,1,0,28,1,1125,1,1125,1,1125,1,4,34,64,339,39,1,2.86,1,1.180418336,1.422114921
7665,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,2,1,1,29,1,1125,1,1125,1,1125,1,0,2,23,298,62,1,4.31,1,0.762412447,1.473758768
7666,1,1,1,AKROPOLI,Entire home/apt,3,1,2,56,2,1125,2,1125,2,1125,1,3,27,57,332,37,0,6.98,1,0.878334704,1.638656453
7667,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,2,1,1,36,2,60,3,1125,2.1,1125,1,17,47,77,167,15,1,1.04,1,1.274173392,2.002412841
7668,1,1,1,KERAMEIKOS,Entire home/apt,5,2,3,95,1,1125,1,1125,1,1125,1,25,55,85,360,3,1,0.21,1,0.829812203,1.196311128
7669,0,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,2,50,43,1125,43,1125,43,1125,1,30,60,90,365,0,1,1.2,0,0.967701863,1.599809859
7670,0,1,1,STATHMOS LARISIS,Entire home/apt,3,1.5,2,50,2,1125,2,1125,2,1125,1,28,58,88,363,0,0,1.2,1,2.283586879,2.237195909
7671,1,1,1,KERAMEIKOS,Entire home/apt,5,1,4,95,1,1125,1,1125,1,1125,1,16,46,76,166,3,1,1.32,1,0.930422448,1.287095063
7672,0,1,1,PLATEIA ATTIKIS,Entire home/apt,2,1.5,1,25,1,1125,1,1125,1,1125,1,12,42,68,301,1,1,0.31,1,2.390798939,2.205611027
7673,1,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,3,1,2,36,1,1125,1,1125,1,1125,1,0,0,22,297,29,1,2.02,1,2.286878024,1.485427483
7674,1,1,1,THISEIO,Private room,3,1,2,187,1,1125,1,1125,1,1125,1,13,41,71,324,3,1,0.22,1,0.715330057,1.213775622
7675,1,1,1,KERAMEIKOS,Entire home/apt,3,1,2,65,1,1125,1,1125,1,1125,1,25,55,85,176,10,1,1.92,1,0.930422448,1.287095063
7676,1,1,1,KERAMEIKOS,Entire home/apt,2,1,1,55,1,1125,1,1125,1,1125,1,22,52,82,172,13,1,3.79,1,0.771004888,1.151647677
7677,0,1,0,PEDIO AREOS,Entire home/apt,2,1,1,25,2,1125,2,1125,2,1125,1,0,0,0,239,0,1,1.2,1,3.109374647,2.44089811
7678,0,1,0,NEA KYPSELI,Entire home/apt,2,1,1,25,2,1125,2,1125,2,1125,1,0,0,0,239,2,1,0.15,1,3.294380393,2.639356624
7679,0,1,0,PEDIO AREOS,Entire home/apt,6,2,3,40,2,1125,2,1125,2,1125,1,0,0,0,239,1,1,0.1,1,3.234053865,2.544569545
7680,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,2,1,1,76,1,1125,1,1125,1,1125,1,18,48,78,353,11,1,0.83,1,0.711131065,1.293892443
7681,1,1,1,THISEIO,Private room,2,1,1,157,1,1125,1,1125,1,1125,1,19,49,79,350,0,1,1.2,1,0.715330057,1.213775622
7682,0,1,1,KOLOKYNTHOY,Entire home/apt,5,0.5,3,45,1,1125,1,1125,1,1125,1,3,3,3,211,2,1,0.15,1,3.450760737,3.462947391
7683,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,90,1,1125,2,1125,2,1125,1,25,55,85,360,51,1,3.68,1,0.612402049,0.275131872
7684,1,1,1,ILISIA,Entire home/apt,3,1,2,68,1,1125,1,1125,1,1125,1,27,54,84,359,17,1,1.44,1,2.28665512,1.52398036
7685,0,1,0,AMPELOKIPOI,Entire home/apt,5,1.5,0,350,1,20,1,20,1,20,1,28,58,88,363,0,0,1.2,0,2.988928218,2.14982193
7686,0,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,3,1,2,21,2,25,2,1125,2,1125,1,5,27,54,329,33,1,2.37,0,1.759008814,1.295863737
7687,0,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,2,1,1,21,2,25,2,1125,2,1125,1,12,42,72,347,21,1,1.64,0,1.683277882,1.323727117
7688,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,2,50,1,1125,1,1125,1,1125,1,30,60,90,181,1,1,0.08,0,1.521964069,1.319838023
7689,0,1,1,NEOS KOSMOS,Private room,2,1,2,23,2,300,2,300,2,300,1,0,0,0,0,3,0,0.25,1,1.404747072,1.699905605
7690,0,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,4,2,2,34,90,1125,90,1125,90,1125,1,0,0,0,146,0,0,1.2,0,1.977933085,1.29006011
7691,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,3,1,2,39,1,500,1,1125,1,1125,1,28,58,88,178,48,1,3.73,1,1.302885494,0.92265965
7692,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,3,1,2,35,1,500,1,1125,1,1125,1,27,57,87,177,48,1,3.38,1,1.302885494,0.92265965
7693,0,1,1,GOYBA,Entire home/apt,4,1,2,52,1,1125,1,1125,1,1125,1,0,0,7,282,3,1,0.9,1,2.27592108,2.18128377
7694,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,3,1,2,35,1,500,1,1125,1,1125,1,21,51,81,171,48,1,3.66,1,1.302885494,0.92265965
7695,0,1,0,PLATEIA ATTIKIS,Entire home/apt,5,1.5,3,50,2,160,2,1125,2,1125,1,0,0,0,0,0,1,1.2,0,2.692822495,2.334568438
7696,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,2,96,1,90,1,1125,1,1125,1,15,45,70,303,16,1,12,1,0.533910688,1.094679062
7697,0,1,1,GOYDI,Entire home/apt,5,1,3,38,3,100,3,1125,3,1125,1,3,11,32,301,10,1,0.83,1,3.072428449,2.210844196
7698,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,36,1,500,1,1125,1,1125,1,25,50,80,115,70,1,4.86,1,1.302885494,0.92265965
7699,1,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,4,1,2,78,2,365,2,1125,2,1125,1,0,0,0,199,10,1,0.75,1,0.75116783,1.336752171
7700,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,36,2,500,2,1125,2,1125,1,25,55,85,175,67,1,6.09,1,1.302885494,0.92265965
7701,0,1,1,AGIOS NIKOLAOS,Entire home/apt,4,1,3,25,4,365,4,365,4,365,1,18,48,78,78,3,0,1.48,0,3.688348698,3.385619403
7702,1,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,4,1,2,59,2,1125,2,1125,2,1125,1,24,54,84,359,3,0,0.23,1,1.796818838,1.621495074
7703,1,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,4,1,2,54,2,1125,2,1125,2,1125,1,24,54,84,359,3,0,1.55,1,1.809934348,1.544353641
7704,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,24,2,25,2,1125,2,1125,1,11,41,71,337,31,1,2.15,0,0.885129117,0.806024815
7705,1,1,1,MOYSEIO-EKSARXEIA-NEAPOLI,Entire home/apt,2,1,1,72,2,1125,2,1125,2,1125,1,22,52,60,60,14,1,1,1,1.850600896,1.152833051
7706,0,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,6,2,3,63,2,1125,2,1125,2,1125,1,20,50,80,355,37,1,3.83,1,1.340909677,1.660075534
7707,0,1,1,AGIOS KONSTANTINOS-PLATEIA BATHIS,Entire home/apt,6,2,2,52,2,1125,2,1125,2,1125,1,0,0,0,0,7,1,0.57,1,1.340909677,1.660075534
7708,0,1,1,EMPORIKO TRIGONO-PLAKA,Private room,1,1,1,333,1,1125,1,1125,1,1125,1,0,0,2,2,0,1,1.2,0,0.531696877,0.779893685
7709,0,1,1,EMPORIKO TRIGONO-PLAKA,Private room,2,1,1,270,1,1125,1,1125,1,1125,1,24,52,61,61,0,1,1.2,1,0.447465259,0.840124084
7710,0,1,1,EMPORIKO TRIGONO-PLAKA,Private room,2,1,0,333,1,1125,1,1125,1,1125,1,25,55,65,65,0,1,1.2,0,0.598669942,0.895745628
7711,0,1,1,EMPORIKO TRIGONO-PLAKA,Private room,3,1,2,333,1,1125,1,1125,1,1125,1,20,50,58,58,0,1,1.2,0,0.504966814,0.858411967
7712,1,1,1,NEOS KOSMOS,Entire home/apt,2,1,1,91,1,365,1,365,1,365,1,25,55,85,360,1,1,0.67,1,0.866033398,1.296982029
7713,1,1,1,AKROPOLI,Entire home/apt,8,2,4,170,1,30,1,1125,1,1125,1,17,47,70,305,6,1,1.1,1,0.379989616,1.159506487
7714,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,2,44,2,350,2,350,2,350,1,7,33,63,148,20,1,1.53,1,0.776970317,0.09993411
7715,1,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,52,1,350,2,350,2,350,1,11,41,71,160,13,1,2.5,1,0.516167012,0.366441148
7716,0,1,1,AKROPOLI,Entire home/apt,5,1,3,90,2,1125,2,1125,2,1125,1,0,0,0,0,2,1,0.14,0,0.454368987,0.876859029
7717,0,1,1,AKROPOLI,Entire home/apt,2,1,1,150,1,1125,2,1125,1,1125,1,25,49,79,354,11,1,1.26,1,1.235497536,2.05263455
7718,0,1,1,AKROPOLI,Entire home/apt,2,1,1,130,1,1125,2,1125,1,1125,1,25,54,84,359,43,1,4.2,1,1.266928824,2.068104017
7719,0,1,1,PLATEIA ATTIKIS,Entire home/apt,4,1.5,2,29,1,1125,1,60,1,913,1,19,49,79,354,3,1,0.21,1,2.389324274,2.165516132
7720,0,1,1,KOYKAKI-MAKRYGIANNI,Entire home/apt,2,1.5,1,25,1,1125,1,1125,1,1125,1,2,32,62,337,3,1,0.22,0,1.168490534,1.924915838
7721,0,1,1,AGIOS NIKOLAOS,Entire home/apt,6,1,4,41,2,92,2,92,2,92,1,28,58,88,363,0,0,1.2,0,4.129397894,3.787612895
7722,0,1,0,PLATEIA ATTIKIS,Entire home/apt,5,1,4,29,2,1125,2,1125,2,1125,1,0,2,5,10,0,0,1.2,1,2.654659056,2.295873556
7723,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,4,1,1,55,2,500,2,1125,2,1125,1,0,0,22,273,34,1,2.48,1,0.637628559,0.83115994
7724,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,37,1,1125,2,1125,2,1125,1,23,53,83,358,7,1,1.35,1,0.735745506,0.973235132
7725,0,1,1,EMPORIKO TRIGONO-PLAKA,Entire home/apt,2,1,1,39,1,1125,2,1125,2,1125,1,27,57,87,362,17,1,3.27,1,0.536411905,0.816164813
7726,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Shared room,11,3,10,9,1,1125,1,1125,1,1125,1,30,60,90,365,10,1,0.72,0,2.124412077,1.596047733
7727,0,1,1,LYKABITTOS,Entire home/apt,2,1,1,44,1,1125,1,1125,1,1125,1,30,60,90,365,3,1,0.82,1,2.146564941,1.281534169
7728,0,1,0,MOYSEIO-EKSARXEIA-NEAPOLI,Shared room,11,3,10,9,1,1125,1,1125,1,1125,1,29,56,86,361,7,1,0.5,0,2.143208753,1.625502786
7729,1,1,1,PETRALONA,Entire home/apt,3,1,1,56,2,14,3,14,2.4,343.3,1,13,15,38,127,26,1,5.49,1,1.17654657,2.028694736
7730,0,1,1,KOLONAKI,Entire home/apt,6,1.5,3,40,60,1125,60,1125,60,1125,1,29,59,89,364,4,0,0.29,1,1.513790608,0.705233415
7731,1,1,0,NIRBANA,Entire home/apt,4,1,2,31,2,30,2,1125,2,1125,1,0,23,53,143,6,1,0.46,1,4.02055778,3.761677509
7732,0,1,1,NEA KYPSELI,Entire home/apt,3,1,3,18,7,29,7,1125,7,1125,1,0,0,0,0,7,1,1.56,0,3.407313867,2.721401192
7733,1,1,1,KOLONAKI,Entire home/apt,2,1,1,28,4,1125,4,1125,4,1125,1,3,30,60,150,6,1,1.21,1,2.621996043,1.755859337
7734,0,1,1,AGIOS NIKOLAOS,Entire home/apt,4,1,2,49,1,1125,2,1125,2,1125,1,30,60,90,365,2,1,1.36,1,4.05818331,3.729624536
7735,0,1,1,PLATEIA ATTIKIS,Entire home/apt,3,1,1,33,1,1125,1,1125,1,1125,1,30,60,90,365,5,1,0.59,1,2.630214792,2.404092198
7736,0,1,1,AKROPOLI,Private room,2,1,1,35,2,1125,2,1125,2,1125,1,0,0,0,208,4,0,0.29,0,0.740775042,1.540052607
7737,0,1,0,PLATEIA AMERIKIS,Entire home/apt,4,1,2,50,1,8,1,1125,1,1125,0,0,0,0,0,0,0,1.2,0,3.747586589,3.369664713
7738,1,1,1,NEOS KOSMOS,Entire home/apt,2,1,1,90,1,1125,1,1125,1,1125,1,19,49,79,354,103,1,7.32,1,1.101390447,1.597922572
